n1.name,n2.name,r.statistic_score
ZC3H12A,PTEN,0.3
PRAMEF4,QSOX1,0.3
AMELY,NAE1,0.5
KBTBD8,NAE1,0.644
HPR,SKP2,0.3
KAT2B,NAE1,0.629
KAT2B,TP53,0.3
BTRC,NAE1,0.5
BTRC,TP53,0.3
RAPGEF1,ABL2,0.4
RAPGEF1,LCK,0.4
RAPGEF1,NTRK1,0.4
RAPGEF1,ABL1,0.4
RAPGEF1,KIT,0.4
RAPGEF1,YES1,0.4
RAPGEF1,STAT5B,0.4
RAPGEF1,EPHA2,0.4
RAPGEF1,FYN,0.4
CARD8,NAE1,0.638
SH3D19,S100A6,0.3
SH3D19,ANXA4,0.3
ATG2A,TBL3,0.3
ATG2A,CAPN15,0.3
ATG2A,MAP3K11,0.2
ATG2A,ZC3H7B,0.3
ATG2A,PEX16,0.2
LAMTOR5,STXBP3,0.2
CSRP1,PTEN,0.3
EFCAB1,MARK2,0.3
EFCAB1,TFAP2A,0.3
EFCAB1,SGPL1,0.3
PAFAH1B1,KRAS,0.6
PAFAH1B1,RPL28,0.85
PAFAH1B1,PPP2R1A,0.85
PAFAH1B1,ZNF574,0.85
PAFAH1B1,RPL36A,0.85
PAFAH1B1,TTC4,0.85
PAFAH1B1,WDR7,0.85
PAFAH1B1,SKA3,0.85
PAFAH1B1,PWP1,0.85
HEG1,OSMR,0.2
IL1RN,OR2L3,0.3
IL1RN,MYC,0.545
POLQ,RAD51AP1,0.2
POLQ,CRY2,0.3
POLQ,THPO,0.3
POLQ,TMEM19,0.3
LCN15,NCOA3,0.3
TBL1XR1,UBA5,0.2
TBL1XR1,TOMM22,0.2
DNAH3,SLC16A1,0.3
BID,MDM2,0.524
BID,EGFR,0.527
BID,BRCA1,0.521
BID,MT1X,0.554
BID,RAD9A,0.527
BID,UNG,0.539
BID,GTF2H1,0.521
BID,MYC,0.503
BID,MAPK12,0.554
BID,ERCC1,0.542
BID,CETN2,0.533
BID,POLR2A,0.524
BID,POLD1,0.536
BID,DNTT,0.548
BID,SESN2,0.542
BID,WRAP53,0.551
BID,H4C1,0.536
BID,PMS2,0.554
BID,IGHMBP2,0.548
BID,RELA,0.554
BID,IGF1,0.53
BID,CDK6,0.536
BID,MTOR,0.533
BID,CDK2,0.554
BID,ZBTB32,0.557
BID,USP1,0.518
BID,RRM1,0.539
BID,NAE1,0.611
BID,RBX1,0.539
BID,POLD4,0.521
BID,CDK4,0.554
BID,SSBP1,0.53
BID,PARP1,0.545
BID,XRCC2,0.554
BID,TNFRSF10B,0.554
BID,RAD51,0.503
BID,IGFBP3,0.539
BID,POLM,0.536
BID,H2AC8,0.536
BID,NHP2,0.539
BID,RPL13A,0.512
BID,KDR,0.551
BID,PARP2,0.551
BID,POLE,0.527
BID,PPM1D,0.554
BID,RAD23B,0.554
MYBPC1,MYC,0.551
IGF1R,PRKDC,0.85
IGF1R,SKP2,0.85
IGF1R,VHL,0.85
IGF1R,MAPK12,0.85
IGF1R,STMN1,0.85
IGF1R,ROR1,0.85
IGF1R,LCK,0.85
IGF1R,PIM1,0.85
IGF1R,MAP3K4,0.85
IGF1R,LIG1,0.85
IGF1R,MC1R,0.85
IGF1R,MTOR,0.85
IGF1R,RPS6,0.4305
IGF1R,KCNQ4,0.85
IGF1R,NPR2,0.85
IGF1R,TP53,0.3
IGF1R,SRC,0.85
IGF1R,PIK3CD,0.85
IGF1R,NAE1,0.611
IGF1R,TAOK2,0.85
TWIST1,KRAS,0.6
AGRN,SFN,0.2
AGRN,GJB3,0.2
ZNF43,ZSCAN18,0.2
RNMT,SEH1L,0.2
INTS8,SOX10,0.3
TAOK3,TYMS,0.551
TAOK3,PTEN,0.3
CTPS2,MYC,0.545
PGAP3,PTEN,0.3
PGAP3,WIPF2,0.2
NFYC,WDR7,0.85
NFYC,ZNRD1,0.85
NFYC,PMF1,0.85
NFYC,POLR2K,0.85
NFYC,NUP85,0.85
NFYC,NUP54,0.85
NFYC,NRIP1,0.3
NFYC,WDR61,0.85
NFYC,TUBGCP3,0.85
NFYC,TRMT5,0.85
NFYC,PPCS,0.85
PHF11,CTSS,0.3
KIF2A,NAE1,0.575
PHF6,THOC2,0.2
PHF6,ZNF280C,0.2
PHF6,VBP1,0.2
CYP3A5,SLC50A1,0.53
CYP3A5,TJP1,0.527
CYP3A5,PDE6C,0.443
CYP3A5,S1PR2,0.503
CYP3A5,KAT6A,0.512
CYP3A5,MAPK11,0.449
CYP3A5,GBP4,0.506
CYP3A5,PGAP2,0.509
CYP3A5,SAT1,0.512
CYP3A5,LAPTM4B,0.506
CYP3A5,SYT11,0.503
CYP3A5,ZP3,0.521
CYP3A5,SORBS1,0.503
CYP3A5,ZNF473,0.515
CYP3A5,SV2B,0.506
CYP3A5,DLAT,0.506
CYP3A5,ALPK1,0.5
CYP3A5,PDE6H,0.44
CYP3A5,PYROXD1,0.503
CYP3A5,ZNF140,0.506
CYP3A5,SEPTIN6,0.503
CYP3A5,MGAT2,0.509
CYP3A5,SCAF11,0.506
CYP3A5,GGCX,0.503
CYP3A5,UTP14A,0.539
CYP3A5,NKRF,0.512
CYP3A5,NFATC2IP,0.44
CYP3A5,SENP1,0.5
CYP3A5,RTP4,0.509
CYP3A5,SNTA1,0.587
CYP3A5,IL27RA,0.524
CYP3A5,LPAR1,0.5
CYP3A5,SOD2,0.5
CYP3A5,LIPE,0.554
CYP3A5,KCNJ13,0.521
CYP3A5,FOSL1,0.473
CYP3A5,GPC5,0.521
CYP3A5,GTF2H5,0.515
CYP3A5,RO60,0.527
CYP3A5,ILK,0.5
CYP3A5,IL7,0.446
CYP3A5,FKBP11,0.506
CYP3A5,IL4,0.524
CYP3A5,SP110,0.515
CYP3A5,RARA,0.509
CYP3A5,INTS6L,0.506
CYP3A5,SRSF1,0.446
CYP3A5,RPL5,0.503
CYP3A5,PRKCQ,0.521
CYP3A5,PLCB1,0.443
CYP3A5,RPL36A,0.518
CYP3A5,MAML1,0.509
CYP3A5,PLEKHM1,0.506
CYP3A5,TPM1,0.512
CYP3A5,TRIM24,0.509
CYP3A5,PTPN3,0.5
CYP3A5,HLA-DRB5,0.503
CYP3A5,ITGB1,0.503
CYP3A5,RAD9A,0.5
CYP3A5,FBXL14,0.5
CYP3A5,THAP1,0.506
CYP3A5,FLT3LG,0.518
CYP3A5,PDE3A,0.5
CYP3A5,TBCCD1,0.512
CYP3A5,XRCC6,0.5
CYP3A5,DBF4,0.557
CYP3A5,FCN3,0.53
CYP3A5,GAPDH,0.509
CYP3A5,MORC3,0.506
CYP3A5,GTSE1,0.5
CYP3A5,HECTD3,0.5
CYP3A5,PTPRF,0.5
CYP3A5,UCP2,0.506
CYP3A5,TLE1,0.509
CYP3A5,PDE4DIP,0.554
CYP3A5,HACE1,0.5
CYP3A5,PTPRD,0.5
CYP3A5,SP100,0.503
CYP3A5,TMEFF1,0.509
CYP3A5,PLOD2,0.503
CYP3A5,MBD4,0.548
CYP3A5,SMARCA1,0.506
CYP3A5,RYK,0.44
CYP3A5,RFC5,0.5
CYP3A5,PPP3CA,0.545
CYP3A5,ITCH,0.512
CYP3A5,TFAP2B,0.53
CYP3A5,PEX1,0.5
CYP3A5,ERMP1,0.506
CYP3A5,SKP1,0.506
CYP3A5,FZD8,0.578
CYP3A5,FANCF,0.5
CYP3A5,HLA-DRA,0.503
CYP3A5,OR2F1,0.503
CYP3A5,NCOA3,0.503
CYP3A5,RCAN2,0.443
CYP3A5,HERC5,0.5
CYP3A5,GLT8D1,0.503
CYP3A5,SETMAR,0.506
CYP3A5,UBA6,0.515
CYP3A5,SPTB,0.506
CYP3A5,SMO,0.5
CYP3A5,IFI16,0.524
CYP3A5,HCFC1,0.5
CYP3A5,RPL35,0.509
CYP3A5,SRI,0.506
CYP3A5,EHF,0.512
CYP3A5,TNFRSF9,0.506
CYP3A5,PDLIM5,0.587
CYP3A5,KCNQ4,0.5
CYP3A5,UBE3A,0.509
CYP3A5,PGLS,0.581
CYP3A5,EPB42,0.506
CYP3A5,SEL1L,0.506
CYP3A5,NRG2,0.503
CYP3A5,HPS1,0.5
CYP3A5,WNT5A,0.443
CYP3A5,H3C7,0.503
CYP3A5,MOK,0.5
CYP3A5,RCAN1,0.44
CYP3A5,RPL21,0.533
CYP3A5,SESTD1,0.515
CYP3A5,SNX10,0.503
CYP3A5,FZD2,0.44
CYP3A5,PRMT8,0.44
CYP3A5,RAP1A,0.503
CYP3A5,TRIP11,0.509
CYP3A5,KIF5A,0.5
CYP3A5,HIF3A,0.521
CYP3A5,LRRC37A3,0.515
CYP3A5,DDAH1,0.515
CYP3A5,NUDT3,0.506
CYP3A5,PPP1R2,0.506
CYP3A5,GLIPR1,0.503
CYP3A5,PPP3CB,0.443
CYP3A5,TAP2,0.5
CYP3A5,EDF1,0.506
CYP3A5,EEPD1,0.5
CYP3A5,TAS2R14,0.506
CYP3A5,NFATC1,0.44
CYP3A5,IRF7,0.551
CYP3A5,UGT1A7,0.557
CYP3A5,EGR3,0.518
WDR62,TMEM165,0.6
WDR62,E2F1,0.3
WDR62,PKMYT1,0.3
PPP3R1,KRAS,0.6
DLC1,LRCH4,0.3
SDR42E1,KRAS,0.452
SDR42E1,NRAS,0.452
PLK2,RALY,0.3
PLK2,RIN2,0.3
PLK2,TOMM34,0.3
PLK2,VAPB,0.3
PLK2,SSH3,0.3
PLK2,ADAM9,0.3
PLK2,EPHA2,0.3
PLK2,S100A2,0.3
PLK2,TGFBI,0.2
ANKDD1A,VARS1,0.3
KDM6A,MSH6,0.85
KDM6A,MET,0.85
KDM6A,PIK3R1,0.85
KDM6A,PARP1,0.85
KDM6A,RRM2,0.85
OTUD6B,POLR2K,0.2
OTUD6B,BRCA1,0.3
RHOG,TAF10,0.2
FYN,TP53,0.3
SH3PXD2B,KRAS,0.6
AHR,NAE1,0.629
AHR,MET,0.2
AHR,KLF5,0.2
DNAH6,NAE1,0.5
ARL6,MYC,0.527
ARL6,NAE1,0.575
SPHK2,TPSAB1,0.85
E2F2,E2F1,0.3
E2F2,GNS,0.3
E2F2,PDC,0.1775
E2F2,P3H2,0.3
ASPSCR1,PSMC2,0.1775
ASPSCR1,SMARCB1,0.4305
ASPSCR1,MRPL38,0.2
ASPSCR1,PSMA4,0.1775
MAT2A,PELO,0.85
VPS13B,TP53,0.3
TEX43,NAE1,0.629
MPPED1,UPP1,0.3
ANP32A,PIAS1,0.2
ANP32A,MCM7,0.3
ANP32A,NUP160,0.3
ANP32A,CLPX,0.2
ANP32A,CNOT10,0.3
ANP32A,ZNF124,0.3
CKAP2L,ZNF334,0.3
UBE4B,TMEM165,0.6
DHRS7C,NRAS,0.488
DHRS7C,HRAS,0.488
DHRS7C,KRAS,0.6
RTF1,SPAG7,0.85
RTF1,WDR61,0.85
RTF1,TUBGCP3,0.85
RTF1,TRMT5,0.85
RTF1,ZWINT,0.85
RTF1,SNRPC,0.85
RTF1,SEC22B,0.85
RTF1,YTHDC1,0.85
RTF1,SNIP1,0.85
RTF1,TTC4,0.85
RTF1,TUBGCP5,0.2
RTF1,VPS29,0.85
RTF1,SKA3,0.85
RTF1,UPP1,0.3
RTF1,SPDL1,0.85
RTF1,ZNF830,0.85
RTF1,TBCB,0.85
RTF1,VPS72,0.85
RTF1,TRRAP,0.85
MRPL11,PSMC1,0.85
MRPL11,PMF1,0.85
MRPL11,RBM17,0.85
MRPL11,PSMD1,0.85
MRPL11,RPL27,0.85
MRPL11,MTBP,0.85
MRPL11,RRM2,0.85
MRPL11,TUBGCP4,0.85
RRAGB,ASAP1,0.3
DUSP14,MRPL36,0.3
DUSP14,CAVIN1,0.2
PROK1,PTEN,0.3
PROK1,KRAS,0.6
AKR1C3,MYC,0.446
CREG1,KRAS,0.6
CREG1,HRAS,0.455
CREG1,NRAS,0.455
ARMC8,SNX4,0.2
FAM9B,NRAS,0.44
FAM9B,KRAS,0.44
FAM9B,HRAS,0.44
RNF113B,PTEN,0.3
MARVELD3,NECTIN4,0.3
MARVELD3,NRAS,0.458
MARVELD3,CHDH,0.3
MARVELD3,GRHL3,0.3
GEMIN5,HRAS,0.452
GEMIN5,KRAS,0.452
GEMIN5,NRAS,0.452
RIOK2,TAF9,0.2
RIOK2,MTREX,0.2
HDAC9,KRAS,0.446
HDAC9,TP53,0.1775
HDAC9,RBBP8,0.1775
HDAC9,NRAS,0.446
HDAC9,MYC,0.2
HDAC9,NAE1,0.611
HDAC9,HRAS,0.446
HDAC9,PLK1,0.56
ATP6V1C1,IARS2,0.2
ATP6V1C1,MED21,0.2
ATP6V1C1,SDHC,0.3
ATP6V1C1,DPY19L4,0.2
ATP6V1C1,COPS5,0.2
ATP6V1C1,TP53,0.3
ATP6V1C1,GNS,0.2
ATP6V1C1,CUL4B,0.3
ATP6V1C1,PRNP,0.2
NCK1,TBL1XR1,0.2
GTF3C4,SUMO1,0.3
GTF3C4,GTF3C3,0.3
GTF3C4,MRPS2,0.2
GTF3C4,RPE,0.3
GTF3C4,CD46,0.3
GTF3C4,RAD23B,0.2
GTF3C4,SURF6,0.2
GTF3C4,ENTR1,0.2
GTF3C4,SURF2,0.2
GTF3C4,PNO1,0.3
GTF3C4,MYC,0.5
DDX60L,PARP14,0.3
C1QTNF2,TWISTNB,0.3
C1QTNF2,CNNM4,0.3
NCALD,TP53,0.3
CYBC1,NRAS,0.464
CYBC1,HRAS,0.464
CYBC1,GMIP,0.3
CYBC1,FMNL1,0.2
CYBC1,KRAS,0.464
CDC5L,NMD3,0.2
CDC5L,CPNE1,0.3
CDC5L,HRAS,0.449
CDC5L,NRAS,0.449
CDC5L,HNRNPH1,0.3
CDC5L,PSMC3,0.3
CDC5L,API5,0.3
ZNF485,KRAS,0.6
LAPTM4B,TMX3,0.3
LAPTM4B,SLC22A2,0.506
LAPTM4B,UTRN,0.3
LAPTM4B,PDGFRB,0.506
LAPTM4B,SLC22A1,0.506
LAPTM4B,PDGFRA,0.506
LAPTM4B,PTGS1,0.506
LAPTM4B,ORM1,0.506
LAPTM4B,NTRK1,0.506
LAPTM4B,NTRK3,0.3
LAPTM4B,RET,0.506
EGLN3,NAE1,0.575
EIF2B1,GPN3,0.2
RAC2,RUNX1,0.3
RAB3GAP2,UCHL5,0.2
CAMK2B,CSF1R,0.53
CAMK2B,KIT,0.53
CAMK2B,CYP3A5,0.53
CAMK2B,SLC22A2,0.53
CAMK2B,GRB2,0.85
CAMK2B,SLC22A1,0.53
CAMK2B,CYP2D6,0.53
CAMK2B,DDR1,0.53
CAMK2B,CYP3A4,0.53
CAMK2B,CYP1A2,0.53
CAMK2B,RET,0.53
CAMK2B,PDGFRB,0.53
CAMK2B,EPRS1,0.85
CAMK2B,CYP2C9,0.53
CAMK2B,ITGB1,0.3
CAMK2B,PTGS1,0.53
CAMK2B,CD22,0.85
CAMK2B,CYP3A7,0.53
CAMK2B,CYP2C19,0.53
CAMK2B,NTRK1,0.53
CAMK2B,PDGFRA,0.53
CAMK2B,NOCT,0.3
CAMK2B,ORM1,0.53
GSTA3,KRAS,0.446
GSTA3,HRAS,0.446
GSTA3,NRAS,0.446
PRKRA,ZC3H15,0.2
PRKRA,RIDA,0.3
PRKRA,SENP2,0.3
HLA-F,HLA-G,0.2
FKBP5,NAE1,0.638
PAQR5,RTEL1,0.3
PAQR5,TPD52L2,0.3
CAMK1,RRM1,0.602
CAMK1,SLC28A1,0.602
CAMK1,DCK,0.602
CAMK1,CDA,0.602
CAMK1,SLC29A1,0.602
CAMK1,CMPK1,0.602
CAMK1,TYMS,0.602
CAMK1,SLC29A2,0.602
TENT5D,PIM1,0.3
SRFBP1,TUBGCP3,0.85
LRAT,TNPO3,0.3
ERG,SLC4A2,0.3
PADI3,PTEN,0.3
PADI3,SYBU,0.3
TNK1,TYMS,0.5
TNK1,CGN,0.3
TNK1,SERPINB5,0.3
TNK1,GOLT1A,0.3
TNK1,PATJ,0.3
TNK1,DSG2,0.3
TMEM165,PTAR1,0.6
TMEM165,ARPC2,0.8
TMEM165,UBC,0.3
ETS1,TP53,0.3
SLITRK2,KRAS,0.6
ELOVL7,NRAS,0.458
ELOVL7,KRAS,0.458
ELOVL7,HRAS,0.458
DAZAP2,DLG1,0.2
DAZAP2,B4GAT1,0.3
DTNBP1,NUP153,0.2
DNAJC25-GNG10,SPTLC1,0.2
CBLIF,MYC,0.551
RAB8A,TP53,0.3
NEXN,BRCA2,0.3
NEXN,PTEN,0.3
NEXN,FBN1,0.3
NEXN,PTCD1,0.3
GALM,NAE1,0.575
PIGO,SIGMAR1,0.2
ZNF623,TP53,0.3
RCAN2,RET,0.443
RCAN2,SLC22A2,0.443
RCAN2,SLC22A1,0.443
PRIM1,STIL,0.3
GRK6,TYMS,0.488
GRK6,RRM1,0.488
GRK6,SLC29A1,0.488
GRK6,SLC28A1,0.488
GRK6,SLC29A2,0.488
EVX2,PTEN,0.3
EVX2,ATM,0.3
EVX2,BRCA2,0.3
PGAP2,PDGFRA,0.509
PGAP2,SLC22A2,0.509
PGAP2,ORM1,0.509
PGAP2,PTGS1,0.509
PGAP2,KIT,0.509
PGAP2,SLC22A1,0.509
PGAP2,RET,0.509
PGAP2,NTRK1,0.509
PGAP2,PDGFRB,0.509
EPPK1,TP53,0.3
EPPK1,BRCA1,0.3
HDAC10,NAE1,0.629
TCOF1,TTC4,0.85
TCOF1,TUBGCP3,0.85
TCOF1,KRAS,0.6
MED26,RAVER1,0.2
MED26,TNPO2,0.2
MED26,WDR83,0.2
MED26,ZNF101,0.2
MED26,RAB8A,0.2
CFAP53,TSC22D2,0.3
TAF1,TBP,0.56
TAF1,ZNF830,0.85
TAF1,TUBGCP3,0.85
TAF1,TTC4,0.85
TAF1,VPS72,0.85
CREB3,TPM1,0.3
CREB3,CCN1,0.3
IL20,SLC5A6,0.3
MRPL13,GRID2,0.3
MRPL13,ZNF7,0.2
MRPL13,PRKAA1,0.3
MRPL13,BRCA1,0.3
MRPL13,SDHC,0.2
MRPL13,MTBP,0.85
MRPL13,NCAPD2,0.85
MRPL13,PRKDC,0.2
MRPL13,PSMD12,0.2
MRPL13,ARFGEF2,0.3
MRPL13,UBE2V2,0.2
LSM12,MYC,0.56
TRAPPC2L,RAB1A,0.6
ENPP5,EPCAM,0.3
ENPP5,NRAS,0.53
ENPP5,KRAS,0.6
ENPP5,HRAS,0.53
LAMB4,TRAT1,0.3
GALT,KRAS,0.6
AVPR2,BRCA1,0.3
AVPR2,NAE1,0.5
SLC30A5,ARPC1A,0.3
SLC30A5,CALU,0.3
SLC30A5,SNX2,0.2
SLC30A5,TAF9,0.2
SLC30A5,TMEM126B,0.3
SLC30A5,RAB1A,0.3
SLC30A5,TMEM230,0.3
CD9,CYP3A5,0.5
CD9,MAP2,0.5
CD9,CYP2C8,0.5
CD9,SACS,0.3
CD9,SLCO1B3,0.5
CD9,CYP2C9,0.5
CD9,MAP4,0.5
CD9,TUBB1,0.5
CD9,NR1I2,0.5
CD9,SDC4,0.2
CD9,MAPT,0.5
CD9,CYP3A7,0.5
CD9,CYP19A1,0.5
CD9,CYP3A4,0.5
CD9,CYP1B1,0.5
DCUN1D1,MFN1,0.2
DCUN1D1,BRCA1,0.3
TUBGCP3,ZWINT,0.85
TUBGCP3,WDR77,0.85
TUBGCP3,ZNHIT6,0.85
TUBGCP3,VPS29,0.85
TUBGCP3,XRN2,0.85
TUBGCP3,YTHDC1,0.85
TUBGCP3,ZNRD1,0.85
TUBGCP3,UBA2,0.85
TUBGCP3,ZNF830,0.85
TUBGCP3,WDR7,0.85
TUBGCP3,VPS72,0.85
TUBGCP3,WDR61,0.85
TUBGCP3,TUBGCP5,0.85
TUBGCP3,WDR70,0.85
HCCS,TUBGCP3,0.85
HCCS,TTC4,0.85
HCCS,NME1,0.1775
HCCS,TRRAP,0.85
HCCS,MBTPS2,0.2
HCCS,PPARA,0.1775
HCCS,TNF,0.1775
METRN,RHBDF1,0.2
RPS6KB1,VHL,0.85
RPS6KB1,ARPC5,0.3
RPS6KB1,MLLT10,0.3
RPS6KB1,DLD,0.3
RPS6KB1,SENP2,0.2
RPS6KB1,ZNF207,0.2
RPS6KB1,RRM2,0.85
RPS6KB1,ZBTB11,0.2
C17orf49,MYC,0.4
COX4I2,KRAS,0.6
COX4I2,NRAS,0.473
COX4I2,HRAS,0.473
CAVIN1,MMP14,0.3
CAVIN1,LAMC1,0.3
CAVIN1,DRAP1,0.3
CAVIN1,HMGA2,0.3
CAVIN1,CFL2,0.3
CAVIN1,RAB34,0.2
NPHP4,STAU2,0.3
PIK3R1,SMARCB1,0.85
PIK3R1,WEE1,0.85
PIK3R1,VHL,0.85
ASB16,NRAS,0.467
ASB16,HRAS,0.467
ASB16,KRAS,0.6
RRAS,KDELR3,0.3
RRAS,PTEN,0.3
LARP1,IPO4,0.3
LARP1,TCOF1,0.2
C11orf65,NAE1,0.5
DVL1,HCN1,0.3
DSTN,TGFBI,0.3
DSTN,RHEB,0.2
DSTN,KDELR2,0.2
DSTN,PTK2,0.2
RPL8,TUBGCP3,0.85
RPL8,TP53,0.3
CENPF,MDC1,0.2
SLC38A11,ATM,0.3
MRGPRD,TM4SF1,0.3
MRGPRD,S100A16,0.3
PDPK1,SLC29A2,0.47
PDPK1,TELO2,0.2
PDPK1,TYMS,0.47
PDPK1,ZNF500,0.2
PDPK1,USP7,0.2
PDPK1,SLC28A1,0.47
PDPK1,RRM1,0.47
PDPK1,SLC29A1,0.47
MTIF2,PNO1,0.2
PDCD10,TFG,0.2
PDCD10,UGP2,0.2
PDCD10,BRCA1,0.3
DCAF11,L2HGDH,0.2
DCAF11,RBM23,0.2
ATG12,NAE1,0.611
GTF2H5,SLC22A2,0.515
GTF2H5,NTRK1,0.515
GTF2H5,NAE1,0.5
GTF2H5,KIT,0.515
GTF2H5,RET,0.515
GTF2H5,ORM1,0.515
GTF2H5,SLC22A1,0.515
GTF2H5,PDGFRA,0.515
GTF2H5,PDGFRB,0.515
GTF2H5,PTGS1,0.515
C5,TONSL,0.3
AIFM1,NAE1,0.575
AIFM1,TIPARP,0.56
TPRG1,TP53,0.3
ADSL,DRG1,0.2
MACIR,NRAS,0.452
MACIR,HRAS,0.452
MACIR,KRAS,0.6
G3BP1,GYPC,0.3
G3BP1,KRAS,0.446
G3BP1,NRAS,0.446
G3BP1,HRAS,0.446
MYO6,CGN,0.3
CHFR,SNTB1,0.3
GJA1,PRCC,0.3
SCYL1,VPS4A,0.85
SCYL1,TRPM7,0.85
SCYL1,SLC35A1,0.85
SCYL1,MYC,0.4
SCYL1,WDR7,0.85
SCYL1,SRP19,0.85
SCYL1,USE1,0.85
SCYL1,ZNF574,0.85
JAK2,KMT2E,0.4
JAK2,FYN,0.4
JAK2,ABL1,0.4
JAK2,SUFU,0.4
JAK2,KRAS,0.4
JAK2,SDHB,0.4
JAK2,KIT,0.4
JAK2,MAP3K1,0.4
JAK2,PIK3R1,0.85
JAK2,USP6,0.4
JAK2,PPARA,0.4
JAK2,LCK,0.4
JAK2,MTRF1L,0.4
JAK2,HERPUD1,0.4
JAK2,TRIP11,0.4
JAK2,ABL2,0.4
JAK2,PIK3C3,0.4
JAK2,EPHA2,0.4
JAK2,CCND2,0.4
JAK2,EXT1,0.4
JAK2,SMARCA2,0.2
JAK2,YES1,0.4
JAK2,TSC1,0.4
JAK2,KMT2C,0.4
JAK2,NFKB2,0.4
JAK2,DDB2,0.4
JAK2,FBN1,0.4
JAK2,WRN,0.4
JAK2,MEN1,0.4
JAK2,MAP2K4,0.4
JAK2,STAT5B,0.4
JAK2,ELK4,0.4
JAK2,EZH2,0.4
JAK2,PIM1,0.56
JAK2,COL1A1,0.4
JAK2,BRIP1,0.4
JAK2,STAT3,0.1775
JAK2,NFIB,0.4
JAK2,MCPH1,0.4
JAK2,RB1,0.4
JAK2,SS18L1,0.4
INTS12,POLR2K,0.3
INTS12,TRMT13,0.3
INTS12,USO1,0.2
INTS12,LARP7,0.2
INTS12,HBS1L,0.3
INTS12,UCHL5,0.3
IL12A,PIK3CG,0.85
IL12A,MAP3K10,0.85
IL12A,PRKAB1,0.85
IL12A,STMN1,0.85
IL12A,MAPK12,0.85
IL12A,PRKDC,0.85
IL12A,PIK3CD,0.85
IL12A,PIM2,0.85
IL12A,PLOD1,0.85
IL12A,NDUFA4,0.85
IL12A,PPP1CC,0.85
IL12A,SSTR5,0.85
MXD1,SULT1A1,0.3
MXD1,TRAIP,0.3
MXD1,RUFY1,0.3
LRRC45,TFPI,0.3
RWDD3,STXBP3,0.2
NDST3,KRAS,0.6
NDST3,NRAS,0.452
DLL3,PTPN12,0.3
DLL3,FSTL1,0.3
SSTR4,CSH2,0.3
DHX9,NME1,0.3
DHX9,NRAS,0.443
DHX9,HRAS,0.443
DHX9,ATAD5,0.3
DHX9,PRDM6,0.3
DHX9,RASA3,0.3
DHX9,KRAS,0.443
RITA1,TP53,0.56
SQSTM1,TGFBI,0.2
ATAD3A,NAE1,0.575
SELENOF,KLHL12,0.3
SELENOF,B4GAT1,0.3
SELENOF,CLINT1,0.3
SELENOF,YAF2,0.3
GPR171,BRCA1,0.3
ST6GAL1,BRCA1,0.3
ST6GAL1,TP53,0.3
BICC1,EZH2,0.3
ATXN1,MBOAT7,0.3
RASA3,TMEM209,0.3
ERH,SNW1,0.2
ERH,MED23,0.85
ERH,ZNF574,0.85
ERH,NRAS,0.497
ERH,PPP2R1A,0.85
ERH,TTC4,0.85
ERH,INTS5,0.85
ERH,HRAS,0.497
ERH,MBTPS2,0.85
ERH,KRAS,0.6
ERH,SLC39A9,0.85
ERLIN1,DNAJB6,0.3
ERLIN1,DLD,0.3
ERLIN1,PRDX3,0.2
ERLIN1,IARS2,0.3
ERLIN1,VPS26A,0.2
ERLIN1,NAE1,0.5
ERLIN1,MARCHF5,0.2
LRRC6,TP53,0.3
FGG,KRAS,0.6
FGG,NRAS,0.458
FGG,HRAS,0.458
SDF4,P4HB,0.3
ELOVL1,PLEC,0.2
ELOVL1,HNF4G,0.3
DLX2,TLR5,0.3
ZNF528,ZNF610,0.2
ZNF528,ZSCAN18,0.2
LMO2,COL1A1,0.4
PAPSS1,CLPTM1L,0.75
CORO7,MYC,0.557
ADGRE1,NAE1,0.5
ZDHHC7,CD151,0.3
ZDHHC7,YAP1,0.3
CEP295,PPIG,0.3
KDR,TNFRSF10B,0.554
KDR,PDGFRB,0.4305
KDR,SPHK1,0.75
KDR,SESN2,0.554
KDR,UNG,0.548
KDR,RRM1,0.675
KDR,TUBB,0.75
KDR,RELA,0.542
KDR,NHP2,0.53
KDR,RAD51,0.548
KDR,POLR2A,0.527
KDR,PPM1D,0.545
KDR,WEE1,0.1775
KDR,RAD23B,0.536
KDR,MAPK12,0.554
KDR,USP1,0.551
KDR,PARP2,0.75
KDR,SLC29A1,0.473
KDR,SLC28A1,0.473
KDR,TP53,0.3
KDR,PMS2,0.536
KDR,TYMS,0.75
KDR,MT1X,0.53
KDR,MTOR,0.545
KDR,SLC29A2,0.473
KDR,MDM2,0.509
KDR,RAD9A,0.548
KDR,WRAP53,0.515
KDR,XRCC2,0.554
KDR,POLE,0.503
KDR,POLD1,0.554
KDR,POLD4,0.521
KDR,ZBTB32,0.536
KDR,RPL13A,0.512
KDR,SSBP1,0.533
KDR,RBX1,0.542
KDR,ALDH5A1,0.75
KDR,POLM,0.536
SENP6,SYNCRIP,0.2
SENP6,ZNF292,0.2
NUP43,SRSF7,0.85
NUP43,PPP2R1A,0.85
NUP43,TTC4,0.85
NUP43,KRAS,0.6
HLA-E,TAP2,0.2
CHEK1,BRD4,0.4
CHEK1,TP53,0.85
CHEK1,MYC,0.4305
CHEK1,HDAC6,0.85
CHEK1,DCK,0.647
CHEK1,KNTC1,0.3
CHEK1,MRE11,0.71
CHEK1,TTN,0.4
